,day_times,day_times,day_times,day_times,day_times,day_times
734711,46.0,1.0,6.0,0.0,0.0,0.0
734743,280.0,2.0,0.0,0.0,0.0,0.0
734748,1.0,1.0,0.0,0.0,0.0,0.0
734750,2.0,0.0,0.0,0.0,0.0,0.0
734824,27.0,2.0,0.0,0.0,0.0,0.0
734845,3.0,2.0,1.0,0.0,0.0,0.0
734866,28.0,0.0,0.0,0.0,0.0,0.0
734939,12.0,12.0,0.0,0.0,0.0,0.0
734966,1625.0,1.0,8.0,2.0,0.0,0.0
734994,87.0,0.0,5.0,0.0,0.0,0.0
735018,14.0,1.0,0.0,0.0,0.0,0.0
735035,1100.0,140.0,53.0,0.0,0.0,0.0
735063,121.0,2.0,1.0,0.0,0.0,0.0
735091,71.0,0.0,1.0,2.0,0.0,0.0
735129,411.0,1.0,5.0,0.0,0.0,1.0
735142,556.0,2.0,0.0,0.0,0.0,0.0
735144,104.0,3.0,5.0,0.0,0.0,0.0
735147,44.0,1.0,1.0,0.0,0.0,0.0
735167,2625.0,35.0,0.0,0.0,0.0,0.0
735169,466.0,28.0,0.0,0.0,0.0,0.0
735176,11.0,9.0,0.0,0.0,0.0,0.0
735285,1367.0,4.0,3.0,0.0,0.0,0.0
735288,2.0,1.0,0.0,0.0,0.0,0.0
735305,3.0,0.0,0.0,0.0,0.0,0.0
735320,25.0,1.0,0.0,0.0,0.0,0.0
735333,181.0,1.0,0.0,0.0,0.0,0.0
735375,811.0,0.0,12.0,0.0,0.0,0.0
735384,4.0,0.0,0.0,0.0,0.0,0.0
735393,67.0,5.0,0.0,3.0,0.0,0.0
735476,81.0,21.0,0.0,0.0,0.0,0.0
735481,18.0,9.0,0.0,0.0,0.0,0.0
735502,27.0,0.0,1.0,0.0,0.0,0.0
735526,42.0,0.0,0.0,0.0,0.0,0.0
735545,51.0,1.0,0.0,0.0,0.0,0.0
735551,1041.0,2.0,52.0,8.0,0.0,0.0
735561,119.0,2.0,0.0,0.0,0.0,1.0
735598,30.0,0.0,1.0,0.0,0.0,0.0
735624,704.0,2.0,42.0,0.0,0.0,0.0
735642,230.0,2.0,0.0,14.0,0.0,0.0
735697,13.0,0.0,2.0,0.0,0.0,0.0
735765,46.0,7.0,5.0,0.0,0.0,0.0
735767,358.0,6.0,0.0,0.0,0.0,0.0
735787,250.0,2.0,1.0,0.0,0.0,0.0
735811,74.0,0.0,0.0,0.0,0.0,0.0
735820,11.0,0.0,1.0,0.0,0.0,0.0
735821,1.0,0.0,1.0,0.0,0.0,0.0
735842,49.0,2.0,0.0,0.0,0.0,0.0
735848,426.0,0.0,3.0,0.0,0.0,0.0
735855,2135.0,9.0,21.0,12.0,0.0,0.0
735869,788.0,10.0,3.0,0.0,0.0,0.0
735924,544.0,0.0,9.0,1.0,0.0,0.0
735925,299.0,3.0,0.0,0.0,0.0,0.0
735938,58.0,7.0,3.0,2.0,0.0,0.0
735950,5318.0,23.0,28.0,0.0,0.0,0.0
736060,1.0,0.0,0.0,0.0,0.0,0.0
736066,136.0,0.0,2.0,0.0,0.0,0.0
736110,57.0,8.0,0.0,0.0,0.0,0.0
736116,113.0,2.0,1.0,0.0,0.0,0.0
736133,462.0,14.0,1.0,7.0,0.0,0.0
736206,2528.0,4.0,8.0,0.0,0.0,0.0
736215,8.0,0.0,0.0,0.0,0.0,0.0
736261,212.0,3.0,10.0,0.0,0.0,0.0
736278,106.0,0.0,0.0,0.0,0.0,0.0
736304,16.0,7.0,0.0,0.0,0.0,0.0
736319,3.0,1.0,0.0,0.0,0.0,0.0
736412,978.0,4.0,6.0,0.0,0.0,0.0
736418,34.0,0.0,0.0,0.0,0.0,0.0
736505,42.0,0.0,0.0,0.0,0.0,0.0
736545,53.0,0.0,0.0,0.0,0.0,0.0
736555,5.0,0.0,0.0,0.0,0.0,0.0
736606,148.0,1.0,2.0,0.0,0.0,0.0
736634,19.0,0.0,1.0,0.0,0.0,0.0
736692,59.0,3.0,0.0,0.0,0.0,0.0
736805,129.0,0.0,1.0,5.0,0.0,0.0
736834,629.0,0.0,23.0,0.0,0.0,0.0
736837,8.0,0.0,0.0,0.0,0.0,0.0
736879,44.0,27.0,0.0,0.0,0.0,0.0
736888,644.0,1.0,4.0,3.0,0.0,0.0
736955,194.0,40.0,0.0,1.0,0.0,0.0
737052,168.0,3.0,2.0,0.0,0.0,0.0
737067,625.0,71.0,0.0,0.0,0.0,0.0
737082,190.0,23.0,0.0,0.0,0.0,0.0
737133,32.0,1.0,0.0,0.0,0.0,0.0
737158,35.0,2.0,1.0,0.0,0.0,0.0
737182,2754.0,22.0,88.0,0.0,0.0,0.0
737221,35.0,4.0,2.0,10.0,0.0,0.0
737224,5.0,1.0,0.0,0.0,0.0,0.0
737232,14.0,0.0,0.0,0.0,0.0,0.0
737269,701.0,23.0,0.0,0.0,0.0,0.0
737271,23.0,0.0,0.0,0.0,0.0,0.0
737337,45.0,0.0,1.0,0.0,0.0,0.0
737350,3.0,0.0,0.0,0.0,0.0,0.0
737352,93.0,2.0,0.0,1.0,0.0,0.0
737414,221.0,4.0,3.0,0.0,0.0,0.0
737431,99.0,2.0,0.0,0.0,0.0,0.0
737438,15.0,0.0,0.0,0.0,0.0,0.0
737467,638.0,1.0,2.0,0.0,0.0,0.0
737472,1115.0,1.0,13.0,0.0,0.0,0.0
737521,33.0,0.0,1.0,0.0,0.0,0.0
737560,383.0,21.0,22.0,0.0,0.0,0.0
737600,288.0,0.0,0.0,0.0,0.0,0.0
737636,158.0,0.0,1.0,0.0,0.0,0.0
737639,779.0,9.0,3.0,0.0,0.0,0.0
737640,1128.0,4.0,6.0,1.0,0.0,0.0
737688,148.0,1.0,1.0,12.0,0.0,0.0
737716,154.0,0.0,0.0,0.0,0.0,0.0
737717,54.0,8.0,1.0,0.0,0.0,0.0
737875,55.0,14.0,0.0,0.0,0.0,0.0
737927,8.0,0.0,0.0,0.0,0.0,0.0
738018,65.0,5.0,5.0,0.0,0.0,0.0
738033,4515.0,67.0,26.0,2.0,0.0,0.0
738043,653.0,4.0,3.0,0.0,0.0,0.0
738045,3.0,0.0,0.0,0.0,0.0,0.0
738080,863.0,162.0,21.0,0.0,0.0,0.0
738097,111.0,2.0,0.0,0.0,0.0,0.0
738103,4.0,0.0,2.0,1.0,0.0,0.0
738155,131.0,0.0,1.0,0.0,0.0,0.0
738182,103.0,4.0,0.0,0.0,0.0,0.0
738193,37.0,2.0,1.0,0.0,0.0,0.0
738230,1681.0,24.0,15.0,4.0,0.0,0.0
738233,569.0,49.0,5.0,0.0,0.0,0.0
738297,14.0,0.0,3.0,0.0,0.0,0.0
738318,7.0,6.0,0.0,0.0,0.0,0.0
738330,103.0,11.0,5.0,0.0,0.0,0.0
738386,256.0,2.0,7.0,0.0,0.0,0.0
738401,170.0,7.0,3.0,0.0,0.0,0.0
738421,4.0,4.0,0.0,0.0,0.0,0.0
738466,710.0,63.0,35.0,2.0,0.0,0.0
738473,1.0,0.0,0.0,0.0,0.0,0.0
738482,1196.0,4.0,5.0,5.0,0.0,0.0
738498,134.0,4.0,3.0,0.0,0.0,0.0
738501,11.0,1.0,0.0,0.0,0.0,0.0
738545,374.0,7.0,7.0,0.0,0.0,0.0
738592,13.0,13.0,0.0,0.0,0.0,0.0
738593,4.0,0.0,0.0,0.0,0.0,0.0
738596,95.0,62.0,11.0,0.0,0.0,0.0
738633,10.0,0.0,0.0,0.0,0.0,0.0
738644,89.0,1.0,16.0,3.0,0.0,0.0
738661,53.0,1.0,0.0,0.0,0.0,0.0
738733,88.0,0.0,0.0,0.0,0.0,0.0
738752,959.0,2.0,5.0,0.0,0.0,0.0
738789,9.0,0.0,0.0,0.0,0.0,0.0
738811,8.0,2.0,0.0,0.0,0.0,0.0
738812,1812.0,3.0,1.0,0.0,0.0,1.0
738853,4.0,0.0,0.0,0.0,0.0,0.0
739014,204.0,1.0,36.0,0.0,0.0,0.0
739033,88.0,0.0,0.0,0.0,0.0,0.0
739050,374.0,1.0,0.0,0.0,0.0,0.0
739102,3083.0,16.0,8.0,11.0,0.0,0.0
739109,2141.0,41.0,15.0,0.0,0.0,0.0
739124,1074.0,83.0,14.0,0.0,0.0,0.0
739143,1278.0,0.0,6.0,0.0,0.0,0.0
739144,81.0,0.0,0.0,1.0,0.0,0.0
739149,448.0,2.0,7.0,29.0,0.0,0.0
739201,312.0,6.0,21.0,0.0,0.0,0.0
739231,53.0,15.0,0.0,0.0,0.0,0.0
739248,18.0,3.0,0.0,0.0,0.0,0.0
739314,34.0,9.0,0.0,0.0,0.0,0.0
739322,335.0,20.0,11.0,0.0,0.0,0.0
739368,86.0,1.0,0.0,0.0,0.0,0.0
739375,488.0,1.0,2.0,48.0,0.0,0.0
739382,706.0,2.0,4.0,0.0,0.0,0.0
739429,1700.0,16.0,19.0,0.0,0.0,0.0
739438,216.0,0.0,2.0,0.0,0.0,0.0
739448,56.0,0.0,0.0,0.0,0.0,0.0
739481,32.0,2.0,0.0,0.0,0.0,0.0
739540,11.0,8.0,0.0,0.0,0.0,0.0
739555,233.0,5.0,2.0,0.0,0.0,0.0
739565,547.0,1.0,1.0,0.0,0.0,0.0
739582,185.0,2.0,0.0,0.0,0.0,0.0
739621,6.0,1.0,1.0,0.0,0.0,0.0
739670,30.0,0.0,5.0,0.0,0.0,0.0
739712,121.0,10.0,4.0,0.0,0.0,0.0
739755,3.0,0.0,0.0,0.0,0.0,0.0
739765,151.0,4.0,0.0,0.0,0.0,0.0
739792,1392.0,16.0,13.0,4.0,0.0,0.0
739798,97.0,1.0,0.0,0.0,0.0,0.0
739846,2.0,2.0,0.0,0.0,0.0,0.0
739857,163.0,0.0,3.0,0.0,0.0,0.0
739877,25.0,0.0,1.0,0.0,0.0,0.0
739909,2.0,0.0,0.0,0.0,0.0,0.0
739936,73.0,0.0,0.0,0.0,0.0,0.0
739977,286.0,28.0,0.0,0.0,0.0,0.0
740043,44.0,0.0,0.0,0.0,0.0,0.0
740059,184.0,8.0,0.0,2.0,0.0,0.0
740131,20.0,17.0,0.0,0.0,0.0,0.0
740165,74.0,2.0,0.0,0.0,0.0,0.0
740172,148.0,4.0,2.0,0.0,0.0,0.0
740192,14.0,6.0,0.0,0.0,0.0,0.0
740234,35.0,3.0,0.0,0.0,0.0,0.0
740238,1.0,0.0,0.0,0.0,0.0,0.0
740274,29.0,0.0,0.0,0.0,0.0,0.0
740294,2.0,2.0,0.0,0.0,0.0,0.0
740313,207.0,2.0,0.0,0.0,0.0,0.0
740318,150.0,22.0,0.0,0.0,0.0,0.0
740328,4505.0,63.0,0.0,0.0,0.0,0.0
740414,8.0,0.0,0.0,0.0,0.0,0.0
740415,48.0,1.0,0.0,0.0,0.0,0.0
740431,268.0,17.0,2.0,0.0,0.0,0.0
740472,149.0,1.0,0.0,0.0,0.0,0.0
740531,683.0,3.0,0.0,0.0,0.0,0.0
740532,2.0,0.0,0.0,0.0,0.0,0.0
740553,622.0,6.0,2.0,0.0,0.0,0.0
740588,57.0,0.0,0.0,0.0,0.0,0.0
740628,133.0,1.0,0.0,1.0,0.0,0.0
740637,1669.0,178.0,5.0,7.0,0.0,0.0
740662,384.0,10.0,2.0,0.0,0.0,0.0
740688,25.0,0.0,1.0,0.0,0.0,0.0
740690,826.0,45.0,5.0,2.0,0.0,0.0
740700,3.0,0.0,0.0,0.0,0.0,0.0
740703,121.0,41.0,8.0,0.0,0.0,0.0
740710,77.0,44.0,3.0,0.0,0.0,0.0
740723,386.0,31.0,25.0,5.0,0.0,0.0
740724,2.0,0.0,0.0,0.0,0.0,0.0
740746,8.0,0.0,0.0,0.0,0.0,0.0
740763,1.0,0.0,0.0,0.0,0.0,0.0
740812,269.0,6.0,1.0,9.0,0.0,0.0
740829,307.0,3.0,0.0,0.0,0.0,0.0
740879,1.0,0.0,0.0,0.0,0.0,0.0
740895,109.0,0.0,0.0,0.0,0.0,0.0
740911,75.0,1.0,0.0,0.0,0.0,0.0
740912,554.0,1.0,6.0,0.0,0.0,0.0
741059,401.0,4.0,0.0,0.0,0.0,0.0
741061,98.0,22.0,2.0,2.0,0.0,0.0
741136,453.0,9.0,2.0,17.0,0.0,0.0
741164,2078.0,8.0,12.0,1.0,0.0,0.0
741170,4387.0,48.0,19.0,85.0,0.0,0.0
741207,27.0,0.0,1.0,0.0,0.0,0.0
741262,73.0,1.0,0.0,0.0,0.0,0.0
741290,189.0,1.0,2.0,0.0,0.0,0.0
741310,57.0,0.0,0.0,0.0,0.0,0.0
741320,44.0,3.0,1.0,0.0,0.0,0.0
741422,138.0,1.0,7.0,0.0,0.0,0.0
741458,4893.0,67.0,74.0,0.0,0.0,0.0
741460,151.0,1.0,0.0,0.0,0.0,0.0
741595,18.0,0.0,0.0,0.0,0.0,0.0
741606,20.0,0.0,0.0,0.0,0.0,0.0
741667,202.0,3.0,0.0,0.0,0.0,0.0
741681,2584.0,259.0,191.0,1.0,0.0,1.0
741725,197.0,0.0,4.0,7.0,0.0,0.0
741733,10.0,0.0,3.0,0.0,0.0,0.0
741735,17.0,0.0,0.0,0.0,0.0,0.0
741766,5.0,0.0,0.0,0.0,0.0,0.0
741784,108.0,12.0,0.0,1.0,0.0,0.0
741797,178.0,55.0,28.0,0.0,0.0,0.0
741852,274.0,0.0,2.0,0.0,0.0,0.0
741875,152.0,59.0,34.0,1.0,0.0,0.0
741922,339.0,7.0,1.0,1.0,0.0,0.0
741926,27.0,0.0,1.0,0.0,0.0,0.0
741936,18.0,0.0,0.0,0.0,0.0,0.0
741939,4717.0,16.0,116.0,8.0,0.0,0.0
741944,413.0,158.0,6.0,0.0,0.0,0.0
741965,66.0,19.0,0.0,0.0,0.0,0.0
741978,520.0,22.0,1.0,0.0,0.0,0.0
741980,109.0,0.0,3.0,0.0,0.0,0.0
741990,1.0,0.0,0.0,0.0,0.0,0.0
742023,42.0,0.0,0.0,2.0,0.0,0.0
742092,119.0,2.0,0.0,0.0,0.0,0.0
742211,102.0,0.0,0.0,0.0,0.0,0.0
742226,3.0,0.0,0.0,0.0,0.0,0.0
742343,46.0,0.0,0.0,0.0,0.0,0.0
742363,55.0,5.0,0.0,0.0,0.0,0.0
742404,1.0,0.0,0.0,0.0,0.0,0.0
742454,615.0,8.0,15.0,0.0,0.0,0.0
742484,1216.0,2.0,3.0,20.0,0.0,0.0
742489,220.0,0.0,0.0,0.0,0.0,0.0
742553,5.0,0.0,0.0,0.0,0.0,0.0
742563,483.0,19.0,5.0,0.0,0.0,0.0
742568,924.0,4.0,2.0,0.0,0.0,0.0
742578,344.0,2.0,1.0,10.0,0.0,0.0
742583,3455.0,8.0,1.0,0.0,0.0,0.0
742599,3.0,0.0,0.0,0.0,0.0,0.0
742609,1758.0,61.0,9.0,0.0,0.0,0.0
742644,85.0,6.0,1.0,0.0,0.0,0.0
742656,14.0,0.0,4.0,0.0,0.0,0.0
742710,585.0,3.0,3.0,0.0,0.0,0.0
742763,157.0,6.0,12.0,0.0,0.0,0.0
742792,115.0,0.0,0.0,0.0,0.0,0.0
742810,60.0,4.0,1.0,0.0,0.0,0.0
742824,1.0,1.0,0.0,0.0,0.0,0.0
742866,105.0,19.0,10.0,5.0,0.0,0.0
742869,5201.0,27.0,30.0,21.0,0.0,0.0
742942,553.0,4.0,2.0,0.0,0.0,0.0
743006,895.0,39.0,8.0,1.0,0.0,0.0
743029,4.0,0.0,0.0,0.0,0.0,0.0
743093,758.0,8.0,3.0,0.0,0.0,0.0
743112,153.0,3.0,1.0,0.0,0.0,0.0
743114,700.0,56.0,5.0,0.0,0.0,0.0
743134,1583.0,0.0,0.0,1.0,0.0,0.0
743138,175.0,0.0,1.0,0.0,0.0,0.0
743146,1282.0,23.0,10.0,1.0,0.0,0.0
743197,874.0,1.0,1.0,1.0,0.0,0.0
743207,226.0,5.0,5.0,4.0,0.0,0.0
743226,78.0,1.0,0.0,0.0,0.0,0.0
743229,486.0,0.0,3.0,0.0,0.0,0.0
743230,3602.0,34.0,32.0,0.0,0.0,0.0
743242,3.0,1.0,0.0,0.0,0.0,0.0
743249,10.0,0.0,0.0,0.0,0.0,0.0
743260,360.0,1.0,2.0,0.0,0.0,0.0
743289,4.0,0.0,0.0,0.0,0.0,0.0
743407,188.0,82.0,0.0,0.0,0.0,0.0
743429,311.0,34.0,15.0,2.0,0.0,0.0
743492,479.0,1.0,2.0,0.0,0.0,0.0
743532,1060.0,114.0,38.0,0.0,0.0,0.0
743612,307.0,2.0,0.0,0.0,0.0,0.0
743633,120.0,3.0,2.0,0.0,0.0,0.0
743648,22.0,1.0,0.0,0.0,0.0,0.0
743702,14.0,1.0,0.0,0.0,0.0,0.0
743779,333.0,6.0,4.0,0.0,0.0,0.0
743817,79.0,5.0,0.0,0.0,0.0,0.0
743833,577.0,3.0,11.0,0.0,0.0,0.0
743921,3.0,0.0,0.0,0.0,0.0,0.0
743925,2458.0,829.0,14.0,0.0,0.0,0.0
743983,32.0,3.0,0.0,0.0,0.0,0.0
744015,1411.0,26.0,4.0,0.0,0.0,0.0
744017,766.0,1.0,0.0,3.0,0.0,0.0
744021,2680.0,331.0,49.0,1.0,0.0,0.0
744025,109.0,2.0,0.0,0.0,0.0,0.0
744096,639.0,0.0,1.0,0.0,0.0,0.0
744128,1.0,0.0,2.0,0.0,0.0,0.0
744137,4.0,3.0,0.0,0.0,0.0,0.0
744183,4.0,0.0,1.0,0.0,0.0,0.0
744194,16.0,0.0,0.0,0.0,0.0,0.0
744283,2.0,1.0,0.0,0.0,0.0,0.0
744323,5.0,0.0,0.0,0.0,0.0,0.0
744352,2.0,0.0,0.0,0.0,0.0,0.0
744387,11.0,10.0,0.0,0.0,0.0,0.0
744413,801.0,2.0,1.0,4.0,0.0,0.0
744466,1.0,0.0,0.0,0.0,0.0,0.0
744558,18.0,0.0,0.0,0.0,0.0,0.0
744598,46.0,2.0,1.0,0.0,0.0,0.0
744645,56.0,4.0,0.0,0.0,0.0,0.0
744647,74.0,2.0,0.0,0.0,0.0,0.0
744656,4.0,0.0,0.0,0.0,0.0,0.0
744686,1379.0,1.0,1.0,0.0,0.0,0.0
744693,99.0,3.0,0.0,0.0,0.0,0.0
744724,457.0,4.0,5.0,0.0,0.0,0.0
744746,10.0,0.0,0.0,0.0,0.0,0.0
744765,2.0,2.0,0.0,0.0,0.0,0.0
744773,19.0,0.0,0.0,0.0,0.0,0.0
744783,255.0,50.0,1.0,0.0,0.0,0.0
744797,511.0,8.0,4.0,15.0,0.0,0.0
744880,144.0,4.0,1.0,0.0,0.0,0.0
744909,122.0,8.0,1.0,0.0,0.0,0.0
744940,2184.0,18.0,17.0,0.0,0.0,0.0
744971,126.0,3.0,0.0,0.0,0.0,0.0
744983,4474.0,0.0,7.0,0.0,0.0,0.0
745046,144.0,5.0,1.0,0.0,0.0,0.0
745049,812.0,52.0,17.0,4.0,0.0,0.0
745097,316.0,0.0,0.0,0.0,0.0,0.0
745107,1.0,0.0,0.0,0.0,0.0,0.0
745149,81.0,0.0,0.0,0.0,0.0,0.0
745158,5.0,5.0,0.0,0.0,0.0,0.0
745162,1.0,0.0,0.0,0.0,0.0,0.0
745208,5.0,0.0,0.0,0.0,0.0,0.0
745223,8.0,0.0,0.0,0.0,0.0,0.0
745229,2076.0,12.0,53.0,0.0,0.0,0.0
745286,221.0,0.0,0.0,0.0,0.0,0.0
745288,95.0,1.0,0.0,0.0,0.0,0.0
745296,232.0,0.0,2.0,0.0,0.0,0.0
745306,19.0,12.0,0.0,0.0,0.0,0.0
745307,341.0,1.0,0.0,1.0,0.0,0.0
745353,114.0,3.0,32.0,1.0,0.0,0.0
745411,3.0,2.0,0.0,0.0,0.0,0.0
745420,172.0,5.0,0.0,1.0,0.0,0.0
745469,357.0,14.0,1.0,0.0,0.0,0.0
745507,1499.0,7.0,2.0,2.0,0.0,0.0
745510,123.0,0.0,0.0,0.0,0.0,0.0
745541,31.0,0.0,0.0,0.0,0.0,0.0
745554,33.0,1.0,1.0,0.0,0.0,0.0
745562,128.0,3.0,13.0,1.0,0.0,0.0
745573,164.0,1.0,5.0,0.0,0.0,0.0
745580,33.0,0.0,0.0,0.0,0.0,0.0
745623,13.0,0.0,0.0,0.0,0.0,0.0
745631,326.0,24.0,6.0,0.0,0.0,0.0
745776,727.0,14.0,0.0,0.0,0.0,0.0
745784,3.0,0.0,0.0,1.0,0.0,0.0
745804,78.0,0.0,2.0,0.0,0.0,0.0
745818,28.0,0.0,1.0,0.0,0.0,0.0
745827,129.0,0.0,0.0,3.0,0.0,1.0
745862,263.0,0.0,1.0,0.0,0.0,0.0
745879,36.0,10.0,0.0,0.0,0.0,0.0
745911,6.0,0.0,0.0,0.0,0.0,0.0
745987,156.0,1.0,0.0,0.0,0.0,0.0
746062,156.0,3.0,0.0,0.0,0.0,0.0
746119,1487.0,177.0,0.0,0.0,0.0,0.0
746133,7.0,0.0,0.0,0.0,0.0,0.0
746140,222.0,1.0,7.0,0.0,0.0,0.0
746149,9.0,0.0,0.0,0.0,0.0,0.0
746158,466.0,72.0,0.0,0.0,0.0,0.0
746160,603.0,1.0,1.0,3.0,0.0,0.0
746199,4994.0,8.0,0.0,2.0,0.0,0.0
746231,2997.0,21.0,12.0,0.0,0.0,0.0
746235,11.0,2.0,0.0,0.0,0.0,0.0
746242,100.0,3.0,7.0,0.0,0.0,0.0
746345,40.0,0.0,0.0,0.0,0.0,0.0
746367,1397.0,1.0,4.0,1.0,0.0,0.0
746387,523.0,8.0,7.0,0.0,0.0,0.0
746405,1371.0,150.0,25.0,23.0,0.0,0.0
746500,115.0,3.0,0.0,0.0,0.0,0.0
746520,102.0,2.0,0.0,0.0,0.0,0.0
746526,64.0,34.0,0.0,0.0,0.0,0.0
746537,21.0,0.0,0.0,0.0,0.0,0.0
746564,41.0,0.0,0.0,3.0,0.0,0.0
746569,169.0,1.0,1.0,1.0,0.0,0.0
746583,718.0,18.0,2.0,6.0,0.0,0.0
746589,670.0,38.0,12.0,2.0,0.0,0.0
746631,18.0,1.0,0.0,0.0,0.0,0.0
746672,34882.0,2945.0,1.0,54.0,0.0,0.0
746710,31.0,12.0,0.0,0.0,0.0,0.0
746750,37.0,0.0,0.0,0.0,0.0,0.0
746900,1.0,0.0,0.0,0.0,0.0,0.0
746922,120.0,0.0,0.0,0.0,0.0,0.0
746926,440.0,3.0,28.0,0.0,0.0,0.0
746944,25.0,0.0,1.0,2.0,0.0,0.0
746985,16.0,0.0,0.0,0.0,0.0,0.0
747032,35.0,0.0,0.0,0.0,0.0,0.0
747049,9.0,6.0,0.0,0.0,0.0,0.0
747063,306.0,1.0,1.0,1.0,0.0,0.0
747066,10.0,0.0,0.0,0.0,0.0,0.0
747080,32.0,0.0,0.0,0.0,0.0,0.0
747105,2617.0,6.0,48.0,0.0,0.0,0.0
747151,382.0,6.0,3.0,0.0,0.0,0.0
747206,517.0,0.0,1.0,0.0,0.0,0.0
747235,498.0,68.0,29.0,0.0,0.0,0.0
747274,1036.0,0.0,0.0,0.0,0.0,0.0
747281,171.0,0.0,1.0,0.0,0.0,0.0
747285,363.0,0.0,1.0,0.0,0.0,0.0
747311,192.0,66.0,3.0,0.0,0.0,0.0
747374,14.0,0.0,0.0,0.0,0.0,0.0
747396,4.0,0.0,0.0,0.0,0.0,0.0
747399,14.0,0.0,8.0,0.0,0.0,0.0
747456,2205.0,5.0,20.0,0.0,0.0,0.0
747502,322.0,2.0,5.0,0.0,0.0,0.0
747504,102.0,1.0,1.0,0.0,0.0,0.0
747513,13.0,0.0,1.0,0.0,0.0,0.0
747521,94.0,5.0,5.0,0.0,0.0,0.0
747552,12.0,0.0,0.0,0.0,0.0,0.0
747569,8.0,0.0,0.0,1.0,0.0,0.0
747570,553.0,17.0,0.0,3.0,0.0,0.0
747574,23.0,0.0,0.0,0.0,0.0,0.0
747621,1699.0,16.0,3.0,1.0,0.0,0.0
747697,10.0,13.0,0.0,0.0,0.0,0.0
747729,68.0,33.0,0.0,0.0,0.0,0.0
747777,261.0,0.0,12.0,0.0,0.0,0.0
747797,505.0,20.0,23.0,0.0,0.0,0.0
747802,102.0,17.0,7.0,0.0,0.0,0.0
747804,6.0,0.0,0.0,0.0,0.0,0.0
747805,303.0,15.0,9.0,1.0,0.0,0.0
747820,170.0,83.0,0.0,0.0,0.0,0.0
747842,949.0,36.0,14.0,0.0,0.0,0.0
747919,959.0,4.0,6.0,3.0,0.0,0.0
747953,60.0,0.0,10.0,0.0,0.0,0.0
747959,1559.0,45.0,46.0,3.0,0.0,0.0
748003,236.0,14.0,0.0,1.0,0.0,0.0
748064,4153.0,157.0,102.0,4.0,0.0,1.0
748069,6.0,11.0,0.0,1.0,0.0,0.0
748100,389.0,4.0,1.0,0.0,0.0,0.0
748104,626.0,8.0,28.0,0.0,0.0,0.0
748160,1.0,0.0,0.0,0.0,0.0,0.0
748214,489.0,3.0,2.0,0.0,0.0,0.0
748216,1.0,0.0,0.0,0.0,0.0,0.0
748218,1353.0,1.0,14.0,0.0,0.0,0.0
748235,3.0,1.0,0.0,0.0,0.0,0.0
748344,48.0,1.0,0.0,0.0,0.0,0.0
748348,41.0,0.0,0.0,0.0,0.0,0.0
748377,55.0,0.0,0.0,0.0,0.0,0.0
748379,31.0,9.0,0.0,0.0,0.0,0.0
748416,309.0,0.0,3.0,4.0,0.0,0.0
748441,20.0,0.0,0.0,0.0,0.0,0.0
748463,149.0,0.0,0.0,0.0,0.0,0.0
748468,1118.0,13.0,7.0,0.0,0.0,0.0
748526,197.0,93.0,0.0,0.0,0.0,0.0
748654,94.0,2.0,1.0,0.0,0.0,0.0
748710,3867.0,145.0,48.0,11.0,0.0,0.0
748723,1598.0,550.0,0.0,3.0,0.0,0.0
748726,227.0,3.0,8.0,0.0,0.0,0.0
748754,196.0,2.0,4.0,8.0,0.0,0.0
748883,1.0,0.0,0.0,0.0,0.0,0.0
748890,175.0,1.0,1.0,0.0,0.0,0.0
748917,4.0,2.0,0.0,0.0,0.0,0.0
748948,5128.0,5.0,1.0,0.0,0.0,0.0
748955,235.0,2.0,8.0,0.0,0.0,0.0
748968,10.0,2.0,0.0,1.0,0.0,0.0
749004,55.0,2.0,4.0,0.0,0.0,0.0
749013,4.0,0.0,0.0,0.0,0.0,0.0
749097,950.0,11.0,5.0,0.0,0.0,0.0
749098,67.0,1.0,1.0,0.0,0.0,0.0
749106,259.0,4.0,1.0,1.0,0.0,0.0
749158,515.0,21.0,6.0,0.0,0.0,0.0
749243,189.0,13.0,5.0,2.0,0.0,0.0
749268,924.0,26.0,7.0,0.0,0.0,0.0
749282,13.0,1.0,0.0,0.0,0.0,0.0
749299,206.0,2.0,0.0,0.0,0.0,0.0
749367,434.0,51.0,43.0,0.0,0.0,0.0
749491,4.0,0.0,0.0,0.0,0.0,0.0
749493,40.0,1.0,1.0,0.0,0.0,0.0
749495,6.0,0.0,0.0,0.0,0.0,0.0
749583,11.0,5.0,0.0,0.0,0.0,0.0
749683,1.0,0.0,0.0,0.0,0.0,0.0
749742,2.0,1.0,0.0,0.0,0.0,0.0
749762,2.0,0.0,0.0,0.0,0.0,0.0
749776,52.0,2.0,2.0,0.0,0.0,0.0
749814,255.0,0.0,1.0,0.0,0.0,0.0
749836,5.0,0.0,0.0,0.0,0.0,0.0
749856,10.0,0.0,0.0,0.0,0.0,0.0
749876,8.0,0.0,0.0,2.0,0.0,0.0
749928,37.0,0.0,0.0,2.0,0.0,0.0
749937,477.0,0.0,4.0,0.0,0.0,0.0
749984,27.0,0.0,0.0,0.0,0.0,0.0
749988,703.0,17.0,2.0,24.0,0.0,0.0
750019,4.0,1.0,0.0,0.0,0.0,0.0
750095,32.0,0.0,1.0,3.0,0.0,0.0
750131,544.0,7.0,3.0,0.0,0.0,0.0
750139,340.0,6.0,15.0,4.0,0.0,0.0
